uid,taskId,task,group,time,team,member,item,start,ending,status
bf49b7dd-3301-4758-9b4c-1a502887209b,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,53718,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,14879,785701,806138,WRONG
6cf2e04b-03d3-4624-a9d4-0bc7914adad0,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,53719,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,13619,1243166,1244666,CORRECT
a17807e8-3ce9-4bfa-b631-8bf0076a2867,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,53774,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,06726,327627,330763,CORRECT
d2d69bf2-adfd-4251-bb55-f5197ca69d8e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,53781,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,02770,26026,37871,CORRECT
0a9a0cdb-fc5f-416f-bacf-ad38b731d77c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,53863,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,12207,124280,128200,CORRECT
d174deb4-ce23-40bf-a3f3-5e04a9a78944,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,54079,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,13208,166560,167240,WRONG
c6513b6c-d43b-45f2-9c24-e6c17c7ba7cc,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,54148,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,130964,131431,CORRECT
7b6d7053-0f78-4145-97c8-83c1f2501ad2,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,54161,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,142242,142709,CORRECT
f897b854-726a-49b7-9eee-c69b7d7ea928,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,54164,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,13271,647213,647446,CORRECT
b22da06c-558a-4ca9-9160-1f5586c97e59,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,54223,ViRMA,d606bf75-4751-43a1-8fb2-9c445527b10c,00031,14472,16433,CORRECT
54f4c4d4-c218-4734-ac30-d7c9cb6cb952,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,55066,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,00616,49760,52440,WRONG
5bf395cf-199d-46d4-bd88-f274ba9ec531,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,55289,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,142742,143076,CORRECT
6552aad9-c3ba-49d1-8307-9b87f3779a63,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,55932,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,143977,144444,CORRECT
aa29f6e2-e090-466b-b888-a08e5347a69a,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,56117,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,137804,138405,WRONG
3504a6fb-5c15-413e-9c3c-4b2c5c020515,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,56226,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,13942,506923,537411,CORRECT
5fcb2e0d-5249-4298-a5d0-dda160bf72cc,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,56476,ViRMA,d606bf75-4751-43a1-8fb2-9c445527b10c,00031,9884,11970,CORRECT
c6a550f3-724d-4e12-9c8d-a4d29c219a25,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,56565,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,12207,129880,131120,CORRECT
59e0bb32-5bc3-4549-b8fb-33ad01f51488,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,56653,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,12050,313440,323720,CORRECT
a9574c4d-604f-40be-b887-20e30174e93b,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,57302,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,145345,145712,CORRECT
f0f9106a-a1c0-4d6a-b31a-2ec3ae49941c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,57728,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,139039,139506,WRONG
c6e27ba7-bcfa-433c-8643-afd45de3bd11,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,57760,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,14777,0,15700,WRONG
01ada1d0-df50-4e2d-8f1e-5a6859c60076,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,58710,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,01576,297797,322288,CORRECT
c3b117c2-4b4c-46a3-8094-8d12cbb9f3bf,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,58815,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,08816,844610,849415,WRONG
05825f34-4126-4f88-9ec7-15637c466a65,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,58942,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,145745,146179,WRONG
c4b47a47-9ef5-4416-a917-5e6ce2785510,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,59295,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,01576,273740,297764,WRONG
da530f85-a0a2-4832-8d50-c3b5c78f1df8,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,59644,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,05906,209560,211400,WRONG
208a189f-2c6e-4a1c-8c8b-ad073061fcea,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60029,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,03844,157615,158700,WRONG
75e5347f-b1d7-404a-962c-365474e40c88,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60257,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06406,17291,19083,CORRECT
2957ac0a-dc96-4daf-ba6a-a41fbc90495e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60468,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,05906,196160,198480,WRONG
1b9b4d0f-fac7-4482-992b-7adf2925bc6e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60487,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,03918,1646177,1647078,CORRECT
18020014-4050-4715-b8e7-11809f652751,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60645,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,03075,70904,71988,CORRECT
defe591c-071e-47c2-b64d-fe4972a08cda,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60976,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06406,122083,123166,CORRECT
e7303ac7-aa02-47ec-a627-441d829bde38,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,60998,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02045,75463,76670,CORRECT
09099852-949f-4ad1-b890-b83c66c7fb82,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61354,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,77280,79240,CORRECT
c7c45da6-2ae4-4bb7-b3c7-95b1a98b4aff,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61490,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,01576,322322,346846,CORRECT
22138378-51f3-48d8-9984-ee63818ad980,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61554,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,52400,54280,CORRECT
73d85665-7257-4fa8-96c9-07bea8f4db98,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61731,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00361,132880,135880,CORRECT
97393356-e6f6-447d-aef2-6633f282487d,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61886,VERGE,930548c8-c136-4946-b67e-392ff3937475,14777,236733,261100,CORRECT
a9274274-a2c9-4ae6-809f-c4cd6993f46f,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61908,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00148,165832,169419,CORRECT
8e2e2b26-2ae5-4eda-a627-3d961f3f928b,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,61934,ViRMA,d606bf75-4751-43a1-8fb2-9c445527b10c,00031,36077,41207,CORRECT
4291b198-cee3-428f-afd5-a22a2b32b0f3,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62001,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,52120,52360,CORRECT
25708c43-a803-47f6-b535-3e779ccb25ee,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62121,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,148214,148782,WRONG
09bda93d-b70c-4445-84f5-a848c44a58a5,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62151,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,06494,90390,93893,WRONG
5d6b8dbf-6975-4899-8bad-32129f823283,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62170,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,14669,81790,82373,CORRECT
08bbc4a8-4286-434e-a872-8af497ca5c36,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62348,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06405,189880,190600,CORRECT
5ef2cd8c-1496-4b08-984d-1c724bc0cf4f,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62762,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,01761,140280,143840,CORRECT
8d9c3d38-2444-42a8-889c-239bc5abb560,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62843,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,05906,200880,203320,WRONG
87fcd009-9448-4cf3-8d3f-3696b75ab92d,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62874,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,01576,370970,395228,CORRECT
0970b845-6640-4374-a312-25b4b425cb5c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62947,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,03070,917764,918348,CORRECT
90841c02-11e0-4bc6-8dc8-185089ef5d69,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62948,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,07134,937369,961994,CORRECT
1e719a49-6417-4880-9ce7-fad2804db7d8,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62952,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,08318,526600,527080,WRONG
1270ee19-5438-43a9-aa85-005041924cec,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,62964,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,01308,685880,686400,CORRECT
224f36d2-ce4f-4738-9450-8f0a4dd48678,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63015,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,51640,52080,CORRECT
799fec58-958a-497b-ba48-a64d1f21d409,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63163,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,04299,187921,194794,CORRECT
4c8fff5d-47b0-4f0c-96bd-ab414a08f425,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63203,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,03844,202327,204704,CORRECT
a574152c-7db4-4f7e-b967-253abe3bee46,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63205,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,01576,346879,370937,CORRECT
a7d7999f-8f1d-414e-a3b5-3b3c6f3f682c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63248,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,14777,469666,493933,CORRECT
0c248a5e-9f36-44c0-9366-40fe8d8dd0d1,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63343,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06059,111480,120960,WRONG
208eccec-0a50-4705-a302-5b432f3a878d,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63390,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,03160,206039,207916,WRONG
0d9d8601-c694-484d-b11c-5e7cd277bc17,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63578,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,76640,77240,CORRECT
59661402-7713-498f-822a-3793e4ec4f9a,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63589,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,04767,158920,159920,CORRECT
d61a7b11-7908-4dc9-acc7-0540579bd316,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,63779,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02064,24533,24833,UNDECIDABLE
20675e8b-70c2-4707-9af7-851887581451,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64124,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,03944,190960,192280,CORRECT
84484c3d-c487-486f-963d-aa70b27e24c6,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64161,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,12207,138320,138840,CORRECT
66d8f9a1-089b-4722-b72d-abbdabd86047,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64317,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,213046,213380,CORRECT
e97bcf49-54ba-4402-8b7b-a348514ece13,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64628,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,05906,209560,211400,WRONG
2faea08c-6146-4584-8641-203a710de130,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64672,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,04582,46840,56440,UNDECIDABLE
ab77e924-7b6c-4326-80b8-a080efddc563,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64673,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,14887,554687,560626,WRONG
eb3fd4fb-a3cd-41f4-a71c-879846390e56,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64676,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,15476,309560,318080,CORRECT
3cf2ee74-8237-43a7-882c-fac88d0cce86,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64676,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,05906,282800,283720,WRONG
4384cbe1-b5f9-4c55-a03f-4121f9bd1515,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64678,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,00148,205747,206539,CORRECT
2e00483e-cc6b-4604-a61e-23777702172e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64704,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,02045,75463,76670,CORRECT
a4535523-86e1-4f23-9324-59e942e3319a,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64700,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,00501,750,5547,CORRECT
d223a951-44fe-4211-80bf-35a46ccdeb87,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64767,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,15655,7882,17350,CORRECT
e2ba9f79-fce3-4e03-ae9f-dbcb94961b2c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,64776,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,14907,109843,134501,CORRECT
690de43f-7346-462d-9c50-2caacaf0880d,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,65415,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,286800,287240,WRONG
98ba748c-f322-402a-afcf-67c69fb8e355,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,65737,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,283760,286760,WRONG
2d86a78e-2987-4c67-8860-b4506fceaeab,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,65762,VERGE,930548c8-c136-4946-b67e-392ff3937475,03589,112112,114080,CORRECT
8845cdcb-f237-4b2b-9b55-97b162ed4c95,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,65991,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,149082,149649,WRONG
94202816-d34f-45ed-97c4-59b05639af84,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66048,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,287280,288480,WRONG
3df7d0f7-3d53-457b-9c14-3a8819ed05b2,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66247,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,06494,101868,103870,WRONG
129aa4e3-0dcf-4ce6-81d5-45885f1b1a8e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66258,IVIST,0ea1d736-7c9a-4a6d-956a-63a33a4eb650,03587,152360,153820,CORRECT
c47156d7-3bc5-40d3-91b9-4e1c928fbec2,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66329,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,288520,291160,WRONG
551c1690-4d13-407e-ba53-3c75fd3c94f9,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66914,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,04299,185618,186986,WRONG
f66d8608-1953-4360-a94d-0456d54edb2e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,66930,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,14777,324000,348200,CORRECT
31fa56c0-6783-443e-b102-b19708b528ed,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,67272,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09487,239520,240400,WRONG
dc9c10e9-d110-4705-8f77-ec6f9fbd26dc,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,67962,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,13956,189320,202280,WRONG
d251e66d-0ca1-4628-905b-4b2553191f73,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,68292,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,293000,295280,WRONG
e88e8a6a-509e-45f9-8722-0ce5c0938b76,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,68609,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05368,291200,292680,WRONG
4641d468-74a8-41ad-aa7b-c0dc1d2010c6,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,68925,VERGE,930548c8-c136-4946-b67e-392ff3937475,11402,158741,166457,CORRECT
4b83a16b-c3b9-4fe4-a457-5defa3114213,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,69593,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,13262,20478,20770,WRONG
e5fb9b05-edd1-4e75-9f00-fcf32a6e4c58,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,69840,IVIST,0ea1d736-7c9a-4a6d-956a-63a33a4eb650,03587,160201,160994,CORRECT
e05e2a3f-110b-4a82-9b54-a9b1b3d92ffd,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,69918,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,12207,149800,152960,WRONG
6d987960-c083-4e46-aa6f-a57ca0d9564e,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,70104,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,09526,121621,122539,CORRECT
29c5e112-5844-470a-9ca6-a59d03beade1,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,70550,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,02575,162360,164800,CORRECT
f09c872b-3293-4143-959e-0137098efe24,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,70674,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,08946,236611,244619,CORRECT
4c9aeb5b-4c8c-4aeb-adae-d70dc7ab79bb,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,71419,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,04430,60268,69861,CORRECT
f5e132a4-fe98-4ab7-a392-70a1197464d1,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,71557,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,14068,641240,641880,WRONG
3b5b2e1e-8974-4985-8ecf-10e195b50c87,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,71620,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,02016,145440,154920,WRONG
1d364100-13a4-4ace-a0d1-bd3c9748ed4c,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,71748,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,09994,209943,210410,WRONG
bd6454b6-e0f6-4a9a-a91a-3d4a63ba8b35,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,71999,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,13262,214339,215673,CORRECT
90b32a72-91e2-4620-ac77-5ef99e76ad53,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72071,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,00501,135593,139347,CORRECT
7a8cd1b8-3cbb-4775-a7c4-9fafb8f8e6b5,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72222,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,04357,139680,147840,WRONG
d4075db2-2314-4e2e-8509-cd1f98a15ea4,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72233,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,02408,50920,51600,CORRECT
71282ad6-b50b-4775-800f-0e077c50620d,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72413,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06611,76333,78208,CORRECT
5bc0e746-b3bf-469c-b823-d934947d50ae,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72426,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,01689,218080,218800,CORRECT
3a489430-df01-4847-9b2c-0dbe2e767b98,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72514,IVIST,0ea1d736-7c9a-4a6d-956a-63a33a4eb650,03587,164706,166291,CORRECT
eb530cfc-207a-40de-80d1-a9fec68b2626,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72595,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00602,316680,346120,WRONG
8cc8bdd1-6e2a-4e9b-a0de-df405c9925e2,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72608,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,00031,280780,281864,CORRECT
9883ac4a-bc05-4174-93aa-1fc645df3ce3,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72770,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,06245,333160,333600,CORRECT
9e056a81-edea-4cc4-be7e-aaa9078b8aff,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72790,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,03070,919849,920225,CORRECT
3486c174-0b24-442c-9158-5f72b9101464,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72813,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,13690,124582,154654,WRONG
31d6bc08-61da-4234-a4cd-3cd7f053e54a,e417ec01-0e2d-4794-880e-f212f850abaa,vbs22-avs-01,VBS2022-AVS,72964,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,01090,1282480,1285480,WRONG
